Nome: CAMPOS
Codigo Estacao: 83698
Latitude: -21.74249999
Longitude: -41.33277777
Altitude: 11.2
Situacao: Operante
Data Inicial: 1981-01-01
Data Final: 2021-12-31
Periodicidade da Medicao: Diaria

Data Medicao;EVAPORACAO DO PICHE, DIARIA(mm);INSOLACAO TOTAL, DIARIO(h);PRECIPITACAO TOTAL, DIARIO(mm);TEMPERATURA MAXIMA, DIARIA(°C);TEMPERATURA MEDIA COMPENSADA, DIARIA(°C);TEMPERATURA MINIMA, DIARIA(°C);UMIDADE RELATIVA DO AR, MEDIA DIARIA(%);UMIDADE RELATIVA DO AR, MINIMA DIARIA(%);VENTO, VELOCIDADE MEDIA DIARIA(m/s);
1984-05-18;1,5;null;null;32,6;null;21,6;null;null;null;
1984-05-19;2,2;null;null;33;null;20;null;null;null;
1984-05-20;2,5;null;null;31,7;null;20,8;null;null;null;
1984-05-21;1,9;null;null;31,2;null;21,6;null;null;null;
1984-05-22;1,6;null;null;32,4;null;21,2;null;null;null;
1984-05-23;2;null;null;33,3;null;20;null;null;null;
1984-05-24;2,3;null;null;33,1;null;18,9;null;null;null;
1984-05-25;2,3;null;null;33,7;null;18,5;null;null;null;
1984-05-26;2,3;null;null;32,7;null;18;null;null;null;
1984-05-27;2;null;null;34,5;null;17,7;null;null;null;
1984-05-28;2,5;null;null;32,1;null;17;null;null;null;
1984-05-29;2,5;null;null;33,7;null;18,5;null;null;null;
1984-05-30;2,8;null;null;32,9;null;19;null;null;null;
1984-05-31;3,1;null;null;26,4;null;21,2;null;null;null;
1984-06-01;2,2;null;null;26,2;null;21,2;null;null;null;
1984-06-02;1,5;null;null;26,5;null;21,6;null;null;null;
1984-06-03;,6;null;null;28,4;null;20,3;null;null;null;
1984-06-04;2;null;null;29,7;null;20,6;null;null;null;
1984-06-05;1,7;null;null;32,9;null;19,6;null;null;null;
1984-06-06;1,9;null;null;31,4;null;20;null;null;null;
1984-06-07;1,7;null;null;32,3;null;19,9;null;null;null;
1984-06-08;2,3;null;null;28,8;null;19,2;null;null;null;
1984-06-09;2,4;null;null;29,9;null;19,8;null;null;null;
1984-06-10;1,6;null;null;27,4;null;19,4;null;null;null;
1984-06-11;2,7;null;null;28;null;17,6;null;null;null;
1984-06-12;2,4;null;null;29,2;null;17,2;null;null;null;
1984-06-13;2,5;null;null;33,2;null;18,6;null;null;null;
1984-06-14;2,6;null;null;28,6;null;21,2;null;null;null;
1984-06-15;1,6;null;null;30;null;18,8;null;null;null;
1984-06-16;1,9;null;null;33,2;null;19,5;null;null;null;
1984-06-17;2,1;null;null;33,7;null;20,4;null;null;null;
1984-06-18;2,5;null;null;30,3;null;20;null;null;null;
1984-06-19;2,7;null;null;30,6;null;18,8;null;null;null;
1984-06-20;2,1;null;null;32,6;null;18,3;null;null;null;
1984-06-21;2,5;null;null;29,8;null;17,5;null;null;null;
1984-06-22;1,9;null;null;31,1;null;18;null;null;null;
1984-06-23;2,2;null;null;32,6;null;17,8;null;null;null;
1984-06-24;2,6;null;null;29,6;null;18,8;null;null;null;
1984-06-25;1,7;null;null;31,7;null;18,3;null;null;null;
1984-06-26;2,7;null;null;31,6;null;18,9;null;null;null;
1984-06-27;3,5;null;null;34,3;null;19,2;null;null;null;
1984-06-28;3;null;null;23,4;null;19,6;null;null;null;
1984-06-29;1,7;null;null;22,2;null;18,8;null;null;null;
1984-06-30;1,4;null;null;25,8;null;17,8;null;null;null;
1984-07-01;2,3;null;null;24,6;null;17,9;null;null;null;
1984-07-02;2,2;null;null;27,8;null;17,2;null;null;null;
1984-07-03;2,9;null;null;30;null;16,8;null;null;null;
1984-07-04;2,6;null;null;30,2;null;17,7;null;null;null;
1984-07-05;2;null;null;31,8;null;17,6;null;null;null;
1984-07-06;2,2;null;null;31,9;null;19,2;null;null;null;
1984-07-07;3,3;null;null;34,8;null;19,4;null;null;null;
1984-07-08;2,8;null;null;29,6;null;20,8;null;null;null;
1984-07-09;3;null;null;27,8;null;19,1;null;null;null;
1984-07-10;2,2;null;null;30,4;null;16,8;null;null;null;
1984-07-11;2,4;null;null;32;null;16,6;null;null;null;
1984-07-12;2,7;null;null;33,6;null;17,7;null;null;null;
1984-07-13;2,8;null;null;34,2;null;17,4;null;null;null;
1984-07-14;3;null;null;26,6;null;21;null;null;null;
1984-07-15;2,4;null;null;24,8;null;20,8;null;null;null;
1984-07-16;1,1;null;null;32,8;null;19,3;null;null;null;
1984-07-17;2,5;null;null;27,4;null;20,7;null;null;null;
1984-07-18;1,5;null;null;30,4;null;18,8;null;null;null;
1984-07-19;1,9;null;null;32,4;null;18,5;null;null;null;
1984-07-20;2,4;null;null;32,4;null;17,7;null;null;null;
1984-07-21;2,4;null;null;33,2;null;18,4;null;null;null;
1984-07-22;3,1;null;null;23,2;null;18,8;null;null;null;
1984-07-23;3,3;null;null;22;null;17,6;null;null;null;
1984-07-24;1,7;null;null;27,2;null;17,2;null;null;null;
1984-07-25;1,5;null;null;26,1;null;18,8;null;null;null;
1984-07-26;1,4;null;null;27,9;null;17,4;null;null;null;
1984-07-27;1,8;null;null;23,4;null;19,4;null;null;null;
1984-07-28;,6;null;null;28,2;null;17,6;null;null;null;
1984-07-29;1,7;null;null;23,6;null;19;null;null;null;
1984-07-30;1,2;null;null;22,8;null;17,1;null;null;null;
1984-07-31;1,7;null;null;25,4;null;15,7;null;null;null;
1984-08-01;2,9;null;null;26,2;null;14,3;null;null;null;
1984-08-02;2,1;null;null;32,7;null;17,3;null;null;null;
1984-08-03;2,8;null;null;28,8;null;18,8;null;null;null;
1984-08-04;1,8;null;null;27,6;null;19,7;null;null;null;
1984-08-05;2,1;null;null;28,4;null;17,7;null;null;null;
1984-08-06;1,3;null;null;33,1;null;20,1;null;null;null;
1984-08-07;2,5;null;null;33,3;null;20,3;null;null;null;
1984-08-08;3,6;null;null;29,9;null;22,2;null;null;null;
1984-08-09;1,6;null;null;29,6;null;20;null;null;null;
1984-08-10;2,1;null;null;31,9;null;19,7;null;null;null;
1984-08-11;2,6;null;null;31,8;null;18,1;null;null;null;
1984-08-12;2,5;null;null;33;null;18,3;null;null;null;
1984-08-13;3,3;null;null;32,8;null;19;null;null;null;
1984-08-14;3,4;null;null;28,6;null;20,3;null;null;null;
1984-08-15;1,9;null;null;23,2;null;19;null;null;null;
1984-08-16;,7;null;null;24,8;null;17;null;null;null;
1984-08-17;,7;null;null;18,9;null;16,6;null;null;null;
1984-08-18;,5;null;null;20,8;null;15,8;null;null;null;
1984-08-19;1,2;null;null;20,6;null;15,8;null;null;null;
1984-08-20;1,4;null;null;23,3;null;14,6;null;null;null;
1984-08-21;1,7;null;null;23,8;null;15,6;null;null;null;
1984-08-22;1,7;null;null;25,5;null;19,6;null;null;null;
1984-08-23;2,1;null;null;23,2;null;20,3;null;null;null;
1984-08-24;1,4;null;null;30,6;null;17,2;null;null;null;
1984-08-25;1,9;null;null;29,8;null;19,8;null;null;null;
1984-08-26;1,8;null;null;21,2;null;15,4;null;null;null;
1984-08-27;1,2;null;null;20,6;null;15,2;null;null;null;
1984-08-28;1,9;null;null;19,6;null;15,8;null;null;null;
1984-08-29;,6;null;null;20,4;null;15,5;null;null;null;
1984-08-30;,4;null;null;22,8;null;16;null;null;null;
1984-08-31;1;null;null;22,6;null;18,2;null;null;null;
1984-09-01;,9;null;null;24;null;17,2;null;null;null;
1984-09-02;1,6;null;null;24,2;null;16,3;null;null;null;
1984-09-03;1,9;null;null;27,8;null;15,6;null;null;null;
1984-09-04;2,6;null;null;27,1;null;17,3;null;null;null;
1984-09-05;1,8;null;null;25,7;null;20,1;null;null;null;
1984-09-06;1,7;null;null;28,3;null;20,5;null;null;null;
1984-09-07;2,3;null;null;27,6;null;21,5;null;null;null;
1984-09-08;2,5;null;null;26,4;null;20,2;null;null;null;
1984-09-09;1,5;null;null;24,6;null;18,8;null;null;null;
1984-09-10;1,9;null;null;25,5;null;16,3;null;null;null;
1984-09-11;3,2;null;null;25,2;null;13,9;null;null;null;
1984-09-12;3,4;null;null;27,6;null;15,6;null;null;null;
1984-09-13;2;null;null;31,3;null;18,4;null;null;null;
1984-09-14;2,4;null;null;26,8;null;19,2;null;null;null;
1984-09-15;1,4;null;null;28,6;null;19,5;null;null;null;
1984-09-16;2,7;null;null;31,7;null;20,7;null;null;null;
1984-09-17;2,3;null;null;24,5;null;19;null;null;null;
1984-09-18;2,3;null;null;23,2;null;18,3;null;null;null;
1984-09-19;1,6;null;null;24,6;null;18,5;null;null;null;
1984-09-20;2,3;null;null;29,2;null;19;null;null;null;
1984-09-21;2,5;null;null;30,9;null;20,3;null;null;null;
1984-09-22;2;null;null;28,6;null;19,4;null;null;null;
1984-09-23;2,2;null;null;26,6;null;17,6;null;null;null;
1984-09-24;1,7;null;null;26,9;null;19;null;null;null;
1984-09-25;3,1;null;null;30;null;20,3;null;null;null;
1984-09-26;3,3;null;null;31,5;null;20;null;null;null;
1984-09-27;1,9;null;null;26,1;null;21,3;null;null;null;
1984-09-28;1,2;null;null;28,2;null;20,6;null;null;null;
1984-09-29;1,5;null;null;25,8;null;18,9;null;null;null;
1984-09-30;2,4;null;null;26,2;null;18,1;null;null;null;
1984-10-01;2,3;null;null;28,6;null;18,4;null;null;null;
1984-10-02;2,9;null;null;27,6;null;19,7;null;null;null;
1984-10-03;2;null;null;31,5;null;21,5;null;null;null;
1984-10-04;2,9;null;null;34,4;null;21,2;null;null;null;
1984-10-05;3,1;null;null;33;null;21,4;null;null;null;
1984-10-06;3,4;null;null;35,8;null;21,3;null;null;null;
1984-10-07;3,7;null;null;33,6;null;22;null;null;null;
1984-10-08;3;null;null;26,1;null;21,9;null;null;null;
1984-10-09;1,7;null;null;26,6;null;21,1;null;null;null;
1984-10-10;1,6;null;null;34,4;null;21,3;null;null;null;
1984-10-11;3;null;null;25,4;null;21,5;null;null;null;
1984-10-12;1,9;null;null;26,3;null;20,2;null;null;null;
1984-10-13;2,5;null;null;29,6;null;19,2;null;null;null;
1984-10-14;2,6;null;null;28,6;null;19;null;null;null;
1984-10-15;3,6;null;null;28,8;null;21,8;null;null;null;
1984-10-16;3;null;null;27,8;null;20,9;null;null;null;
1984-10-17;2,7;null;null;29,4;null;20,8;null;null;null;
1984-10-18;2,8;null;null;33,6;null;21,3;null;null;null;
1984-10-19;3,2;null;null;28,4;null;22,4;null;null;null;
1984-10-20;,6;null;null;25,8;null;21,1;null;null;null;
1984-10-21;1,3;null;null;25,2;null;20,1;null;null;null;
1984-10-22;,9;null;null;27,7;null;20,8;null;null;null;
1984-10-23;1,7;null;null;34,6;null;20,5;null;null;null;
1984-10-24;2,7;null;null;29,5;null;20,3;null;null;null;
1984-10-25;2,3;null;null;26,9;null;22,2;null;null;null;
1984-10-26;2;null;null;26,8;null;21,8;null;null;null;
1984-10-27;2,9;null;null;28,2;null;19,2;null;null;null;
1984-10-28;1,7;null;null;28,4;null;18,8;null;null;null;
1984-10-29;2,9;null;null;30,2;null;20,9;null;null;null;
1984-10-30;2,8;null;null;33,9;null;21,3;null;null;null;
1984-10-31;3,3;null;null;31;null;22,5;null;null;null;
1984-11-01;2,5;null;null;30,8;null;23;null;null;null;
1984-11-02;2,2;null;null;31,4;null;21,8;null;null;null;
1984-11-03;3,4;null;null;35;null;22;null;null;null;
1984-11-04;4,5;null;null;35,4;null;22,1;null;null;null;
1984-11-05;3,6;null;null;33;null;24,5;null;null;null;
1984-11-06;3;null;null;31,8;null;24;null;null;null;
1984-11-07;2,8;null;null;30,2;null;22,3;null;null;null;
1984-11-08;1,6;null;null;26,8;null;21,2;null;null;null;
1984-11-09;1,8;null;null;34,7;null;21,8;null;null;null;
1984-11-10;3,5;null;null;35,6;null;22,8;null;null;null;
1984-11-11;3,2;null;null;27,4;null;22;null;null;null;
1984-11-12;1,3;null;null;25,8;null;21,4;null;null;null;
1984-11-13;,8;null;null;25,6;null;21,7;null;null;null;
1984-11-14;,9;null;null;27;null;19,7;null;null;null;
1984-11-15;1,8;null;null;27,2;null;18,9;null;null;null;
1984-11-16;2,5;null;null;25,5;null;19,1;null;null;null;
1984-11-17;2,4;null;null;30,6;null;19,5;null;null;null;
1984-11-18;3,8;null;null;29,7;null;21,4;null;null;null;
1984-11-19;1,4;null;null;26,6;null;20,5;null;null;null;
1984-11-20;,8;null;null;27,4;null;20,3;null;null;null;
1984-11-21;1,3;null;null;29,4;null;20,9;null;null;null;
1984-11-22;1,7;null;null;28,6;null;19,8;null;null;null;
1984-11-23;1,1;null;null;23,8;null;20,4;null;null;null;
1984-11-24;,4;null;null;32;null;22,5;null;null;null;
1984-11-25;2,1;null;null;35;null;22,2;null;null;null;
1984-11-26;2,8;null;null;30,4;null;22,2;null;null;null;
1984-11-27;1;null;null;24,4;null;20,4;null;null;null;
1984-11-28;1,7;null;null;24,8;null;20;null;null;null;
1984-11-29;2;null;null;27;null;20,5;null;null;null;
1984-11-30;1,1;null;null;28,9;null;21,3;null;null;null;
1984-12-01;1,3;null;null;31;null;22,3;null;null;null;
1984-12-02;2,1;null;null;32,1;null;23,3;null;null;null;
1984-12-03;1,1;null;null;28,2;null;22,2;null;null;null;
1984-12-04;,9;null;null;27,4;null;23,1;null;null;null;
1984-12-05;1,1;null;null;26,6;null;22,4;null;null;null;
1984-12-06;1,1;null;null;28,5;null;21,7;null;null;null;
1984-12-07;1,3;null;null;30,6;null;20,8;null;null;null;
1984-12-08;2,2;null;null;30,2;null;22;null;null;null;
1984-12-09;,6;null;null;26,8;null;20,8;null;null;null;
1984-12-10;1,4;null;null;25,4;null;20,8;null;null;null;
1984-12-11;1,1;null;null;29,8;null;22,6;null;null;null;
1984-12-12;1,2;null;null;33,2;null;24;null;null;null;
1984-12-13;1,8;null;null;33,1;null;24,2;null;null;null;
1984-12-14;1,9;null;null;34;null;23,3;null;null;null;
1984-12-15;1,5;null;null;27,3;null;22,5;null;null;null;
1984-12-16;,9;null;null;24,8;null;21,6;null;null;null;
1984-12-17;,3;null;null;32,3;null;21,4;null;null;null;
1984-12-18;1,2;null;null;34,8;null;22,9;null;null;null;
1984-12-19;2,3;null;null;24,8;null;20,7;null;null;null;
1984-12-20;1,6;null;null;25,8;null;21;null;null;null;
1984-12-21;2,1;null;null;32,6;null;21,7;null;null;null;
1984-12-22;1,8;null;null;28,6;null;21,2;null;null;null;
1984-12-23;3;null;null;28,6;null;20,7;null;null;null;
1984-12-24;2,5;null;null;29,1;null;21,2;null;null;null;
1984-12-25;2,6;null;null;30,7;null;24;null;null;null;
1984-12-26;1,6;null;null;32,6;null;23,8;null;null;null;
1984-12-27;1,5;null;null;29,6;null;23,2;null;null;null;
1984-12-28;2,5;null;null;27;null;20,3;null;null;null;
1984-12-29;1;null;null;23,7;null;20,3;null;null;null;
1984-12-30;,4;null;null;28,6;null;21,9;null;null;null;
1984-12-31;1,8;null;null;32,5;null;22,5;null;null;null;
1985-01-01;1,3;null;null;31,5;null;23;null;null;null;
1985-01-02;1,7;null;null;30,4;null;23,2;null;null;null;
1985-01-03;1,7;null;null;28,6;null;21,9;null;null;null;
1985-01-04;2;null;null;28,3;null;21,6;null;null;null;
1985-01-05;2,4;null;null;28,6;null;22,4;null;null;null;
1985-01-06;1,4;null;null;33,1;null;23;null;null;null;
1985-01-07;1,8;null;null;33,8;null;22,5;null;null;null;
1985-01-08;1,4;null;null;27,9;null;23,1;null;null;null;
1985-01-09;,9;null;null;27,5;null;21,8;null;null;null;
1985-01-10;1,2;null;null;28,1;null;20,2;null;null;null;
1985-01-11;2,4;null;null;29,7;null;21,1;null;null;null;
1985-01-12;1,9;null;null;30,6;null;21,5;null;null;null;
1985-01-13;1,9;null;null;33,1;null;22,7;null;null;null;
1985-01-14;1,9;null;null;26,9;null;23;null;null;null;
1985-01-15;1;null;null;26;null;22;null;null;null;
1985-01-16;1;null;null;28,4;null;20,2;null;null;null;
1985-01-17;1,6;null;null;28,4;null;22,8;null;null;null;
1985-01-18;,7;null;null;29,6;null;23,4;null;null;null;
1985-01-19;,7;null;null;29,6;null;22,6;null;null;null;
1985-01-20;,9;null;null;29;null;23,5;null;null;null;
1985-01-21;,8;null;null;32,7;null;23,7;null;null;null;
1985-01-22;1,7;null;null;32,5;null;23,4;null;null;null;
1985-01-23;2,2;null;null;34,5;null;23,2;null;null;null;
1985-01-24;1,9;null;null;28,8;null;23,9;null;null;null;
1985-01-25;,5;null;null;27,8;null;23,8;null;null;null;
1985-01-26;,5;null;null;26,8;null;22;null;null;null;
1985-01-27;2,2;null;null;26,8;null;22,1;null;null;null;
1985-01-28;,8;null;null;29,5;null;20,8;null;null;null;
1985-01-29;1;null;null;31,6;null;22,9;null;null;null;
1985-01-30;1,2;null;null;33,8;null;24,3;null;null;null;
1985-01-31;1,1;null;null;33,4;null;24,6;null;null;null;
1985-02-01;1,6;null;null;35,4;null;24,5;null;null;null;
1985-02-02;1,7;null;null;33;null;24,8;null;null;null;
1985-02-03;2,1;null;null;34,4;null;24,6;null;null;null;
1985-02-04;2,6;null;null;37,7;null;23,2;null;null;null;
1985-02-05;3;null;null;32,4;null;25,2;null;null;null;
1985-02-06;3,1;null;null;29,5;null;24,5;null;null;null;
1985-02-07;1,6;null;null;30,9;null;21,8;null;null;null;
1985-02-08;2,8;null;null;29,2;null;23,8;null;null;null;
1985-02-09;2,4;null;null;33,1;null;22,5;null;null;null;
1985-02-10;2,5;null;null;33,3;null;23,5;null;null;null;
1985-02-11;1,9;null;null;34,7;null;24,1;null;null;null;
1985-02-12;3,7;null;null;34,6;null;23,9;null;null;null;
1985-02-13;2,8;null;null;34,2;null;24,2;null;null;null;
1985-02-14;2,9;null;null;34;null;23,5;null;null;null;
1985-02-15;2,9;null;null;33,9;null;23,2;null;null;null;
1985-02-16;3;null;null;35,2;null;23,4;null;null;null;
1985-02-17;4;null;null;34,8;null;23;null;null;null;
1985-02-18;3,5;null;null;33,8;null;22,9;null;null;null;
1985-02-19;3,5;null;null;34,5;null;22,2;null;null;null;
1985-02-20;3,1;null;null;35,8;null;23,4;null;null;null;
1985-02-21;3,1;null;null;36,8;null;23,1;null;null;null;
1985-02-22;3,4;null;null;33,7;null;24;null;null;null;
1985-02-23;1,5;null;null;26,8;null;23,2;null;null;null;
1985-02-24;,5;null;null;31,8;null;22,8;null;null;null;
1985-02-25;1;null;null;29,6;null;23,6;null;null;null;
1985-02-26;1,1;null;null;30,3;null;24,4;null;null;null;
1985-02-27;1,5;null;null;33,5;null;22,8;null;null;null;
1985-02-28;1,6;null;null;28,4;null;22,3;null;null;null;
1985-03-01;1,2;null;null;28,4;null;23,6;null;null;null;
1985-03-02;,7;null;null;31,6;null;23,3;null;null;null;
1985-03-03;1,8;null;null;31,4;null;23,2;null;null;null;
1985-03-04;1,2;null;null;30,7;null;23;null;null;null;
1985-03-05;1,8;null;null;31,4;null;22,9;null;null;null;
1985-03-06;1,6;null;null;33,6;null;23,5;null;null;null;
1985-03-07;1,8;null;null;32,8;null;23,4;null;null;null;
1985-03-08;1,6;null;null;33,8;null;23,3;null;null;null;
1985-03-09;1,2;null;null;31,4;null;23,1;null;null;null;
1985-03-10;1,7;null;null;33,6;null;23,8;null;null;null;
1985-03-11;1,9;null;null;29,9;null;24,4;null;null;null;
1985-03-12;,9;null;null;32;null;24,1;null;null;null;
1985-03-13;1,4;null;null;31,6;null;23;null;null;null;
1985-03-14;2,2;null;null;33,6;null;23,5;null;null;null;
1985-03-15;1,5;null;null;30,3;null;22,4;null;null;null;
1985-03-16;1,5;null;null;31,5;null;23,6;null;null;null;
1985-03-17;2;null;null;34,4;null;23,4;null;null;null;
1985-03-18;1,8;null;null;30,4;null;24,5;null;null;null;
1985-03-19;1,7;null;null;26,4;null;22,4;null;null;null;
1985-03-20;,5;null;null;30,2;null;22,4;null;null;null;
1985-03-21;1,3;null;null;32,3;null;23,3;null;null;null;
1985-03-22;2;null;null;32;null;22;null;null;null;
1985-03-23;3,2;null;null;32,8;null;22,3;null;null;null;
1985-03-24;2,3;null;null;35,4;null;22,8;null;null;null;
1985-03-25;2,3;null;null;35;null;23,1;null;null;null;
1985-03-26;2,6;null;null;30,4;null;24,7;null;null;null;
1985-03-27;1,6;null;null;30,2;null;23,6;null;null;null;
1985-03-28;1,6;null;null;33,2;null;22,8;null;null;null;
1985-03-29;1,7;null;null;33,2;null;23,6;null;null;null;
1985-03-30;2,7;null;null;36;null;24,2;null;null;null;
1985-03-31;1,5;null;null;31,3;null;24,5;null;null;null;
1985-04-01;1,6;null;null;32,2;null;23,6;null;null;null;
1985-04-02;1,8;null;null;30,8;null;23,2;null;null;null;
1985-04-03;1,9;null;null;33,1;null;23,1;null;null;null;
1985-04-04;2,5;null;null;33,4;null;22;null;null;null;
1985-04-05;2,8;null;null;31,2;null;21,7;null;null;null;
1985-04-06;3,2;null;null;30,7;null;21,3;null;null;null;
1985-04-07;2,2;null;null;33,2;null;22,8;null;null;null;
1985-04-08;2,1;null;null;28,4;null;23,7;null;null;null;
1985-04-09;1,5;null;null;30,6;null;23,1;null;null;null;
1985-04-10;1,2;null;null;31,9;null;22,2;null;null;null;
1985-04-11;1,8;null;null;34,9;null;22,5;null;null;null;
1985-04-12;2,4;null;null;31,4;null;23,7;null;null;null;
1985-04-13;2,5;null;null;30,6;null;23;null;null;null;
1985-04-14;1,8;null;null;30,6;null;21,2;null;null;null;
1985-04-15;1,3;null;null;32,6;null;22,8;null;null;null;
1985-04-16;2,1;null;null;34,4;null;22,3;null;null;null;
1985-04-17;2,3;null;null;34,6;null;22,6;null;null;null;
1985-04-18;2,5;null;null;34;null;23,2;null;null;null;
1985-04-19;2,4;null;null;30;null;21,2;null;null;null;
1985-04-20;2,5;null;null;27,6;null;20,5;null;null;null;
1985-04-21;2;null;null;28,2;null;19,5;null;null;null;
1985-04-22;2,4;null;null;28,6;null;18,3;null;null;null;
1985-04-23;2;null;null;30;null;18,6;null;null;null;
1985-04-24;2;null;null;26,6;null;19,1;null;null;null;
1985-04-25;1,5;null;null;29,6;null;20,1;null;null;null;
1985-04-26;2;null;null;25;null;19,9;null;null;null;
1985-04-27;,5;null;null;31,6;null;19,1;null;null;null;
1985-04-28;2;null;null;32,2;null;21;null;null;null;
1985-04-29;1,5;null;null;33,8;null;21,6;null;null;null;
1985-04-30;1,9;null;null;34,4;null;22,4;null;null;null;
1985-05-01;2,6;null;null;25,8;null;20,4;null;null;null;
1985-05-02;1,2;null;null;23,6;null;20;null;null;null;
1985-05-03;1,2;null;null;22,1;null;19,1;null;null;null;
1985-05-04;,5;null;null;22,1;null;19,3;null;null;null;
1985-05-05;,5;null;null;25,9;null;18,8;null;null;null;
1985-05-06;1,8;null;null;27,7;null;16,3;null;null;null;
1985-05-07;1,8;null;null;29,8;null;15,8;null;null;null;
1985-05-08;2,4;null;null;31,8;null;17,5;null;null;null;
1985-05-09;2,3;null;null;30,6;null;17,9;null;null;null;
1985-05-10;2,3;null;null;31,2;null;19,5;null;null;null;
1985-05-11;2,3;null;null;27;null;20,8;null;null;null;
1985-05-12;1,6;null;null;22,3;null;20;null;null;null;
1985-05-13;,3;null;null;24,4;null;19,5;null;null;null;
1985-05-14;,7;null;null;28,8;null;20,2;null;null;null;
1985-05-15;1,1;null;null;28,5;null;20;null;null;null;
1985-05-16;1,4;null;null;27,6;null;20,2;null;null;null;
1985-05-17;1,2;null;null;29;null;21;null;null;null;
1985-05-18;1,8;null;null;29,7;null;20,1;null;null;null;
1985-05-19;1,7;null;null;30,4;null;18,8;null;null;null;
1985-05-20;1,8;null;null;31,3;null;18,1;null;null;null;
1985-05-21;2,1;null;null;32,2;null;19,2;null;null;null;
1985-05-22;2,1;null;null;29,9;null;21,5;null;null;null;
1985-05-23;1,9;null;null;26,1;null;18,7;null;null;null;
1985-05-24;1,5;null;null;26,8;null;18,5;null;null;null;
1985-05-25;1,7;null;null;25,6;null;17,6;null;null;null;
1985-05-26;1,2;null;null;28,8;null;18,1;null;null;null;
1985-05-27;2;null;null;31,2;null;19,2;null;null;null;
1985-05-28;1,6;null;null;29,2;null;18,4;null;null;null;
1985-05-29;1,5;null;null;32,2;null;18,1;null;null;null;
1985-05-30;2,3;null;null;28,6;null;18,3;null;null;null;
1985-05-31;1,7;null;null;26,8;null;20,2;null;null;null;
1985-06-01;1,3;null;null;28,2;null;19,8;null;null;null;
1985-06-02;1,2;null;null;30,6;null;19,3;null;null;null;
1985-06-03;1,7;null;null;30;null;19;null;null;null;
1985-06-04;1,6;null;null;25,6;null;19,3;null;null;null;
1985-06-05;1,3;null;null;28,6;null;16,7;null;null;null;
1985-06-06;2,2;null;null;28,8;null;16,1;null;null;null;
1985-06-07;1,9;null;null;28;null;16,2;null;null;null;
1985-06-08;2,4;null;null;27,1;null;15,8;null;null;null;
1985-06-09;2;null;null;24,2;null;14,2;null;null;null;
1985-06-10;2,2;null;null;24,2;null;13,2;null;null;null;
1985-06-11;1,9;null;null;25,6;null;12,5;null;null;null;
1985-06-12;2;null;null;25,8;null;15;null;null;null;
1985-06-13;1,5;null;null;26,4;null;13,7;null;null;null;
1985-06-14;2,5;null;null;27,1;null;12,3;null;null;null;
1985-06-15;1,8;null;null;28,5;null;13;null;null;null;
1985-06-16;2,1;null;null;30,6;null;13,3;null;null;null;
1985-06-17;2,4;null;null;31,9;null;13,9;null;null;null;
1985-06-18;2,5;null;null;26,1;null;17,8;null;null;null;
1985-06-19;2,1;null;null;26;null;17,2;null;null;null;
1985-06-20;1,8;null;null;26,3;null;13,2;null;null;null;
1985-06-21;2;null;null;28,5;null;15;null;null;null;
1985-06-22;2,8;null;null;30,8;null;14,4;null;null;null;
1985-06-23;2;null;null;30;null;14,4;null;null;null;
1985-06-24;2,2;null;null;27,6;null;16,5;null;null;null;
1985-06-25;1,3;null;null;27,1;null;16,7;null;null;null;
1985-06-26;1,9;null;null;28,9;null;14,5;null;null;null;
1985-06-27;2;null;null;27,2;null;14,4;null;null;null;
1985-06-28;1,7;null;null;27,5;null;15,2;null;null;null;
1985-06-29;1,5;null;null;30;null;15,7;null;null;null;
1985-06-30;1,8;null;null;28,2;null;16,2;null;null;null;
1985-07-01;2,8;null;null;29,8;null;16,3;null;null;null;
1985-07-02;2,2;null;null;32,6;null;16,9;null;null;null;
1985-07-03;2,5;null;null;33;null;16,2;null;null;null;
1985-07-04;2;null;null;30,8;null;18,3;null;null;null;
1985-07-05;2,1;null;null;29,2;null;18,2;null;null;null;
1985-07-06;2,1;null;null;30,4;null;17,5;null;null;null;
1985-07-07;2,3;null;null;28,4;null;18,8;null;null;null;
1985-07-08;2;null;null;24,4;null;19,1;null;null;null;
1985-07-09;2,5;null;null;29,4;null;19,3;null;null;null;
1985-07-10;1,7;null;null;31,6;null;18,8;null;null;null;
1985-07-11;3,3;null;null;21,8;null;18;null;null;null;
1985-07-12;2,3;null;null;23,2;null;14;null;null;null;
1985-07-13;1,7;null;null;23,9;null;16,1;null;null;null;
1985-07-14;1,5;null;null;24;null;16,5;null;null;null;
1985-07-15;1,4;null;null;26,3;null;17;null;null;null;
1985-07-16;1,2;null;null;25,8;null;17,2;null;null;null;
1985-07-17;2,4;null;null;25,7;null;15,7;null;null;null;
1985-07-18;2,6;null;null;24,2;null;15,7;null;null;null;
1985-07-19;1,9;null;null;24,6;null;16,4;null;null;null;
1985-07-20;1,5;null;null;26;null;16,5;null;null;null;
1985-07-21;1,8;null;null;26,6;null;17,5;null;null;null;
1985-07-22;1,5;null;null;28,8;null;16,5;null;null;null;
1985-07-23;2,1;null;null;25,6;null;15,8;null;null;null;
1985-07-24;2,1;null;null;20,7;null;16,2;null;null;null;
1985-07-25;1;null;null;24,1;null;16;null;null;null;
1985-07-26;1,6;null;null;23,5;null;13,6;null;null;null;
1985-07-27;1,7;null;null;21,9;null;13,6;null;null;null;
