Nome: SANTA MARIA MADALENA
Codigo Estacao: 83696
Latitude: -21.96805554
Longitude: -42.00305555
Altitude: 640
Situacao: Operante
Data Inicial: 1961-01-01
Data Final: 2021-12-31
Periodicidade da Medicao: Diaria

Data Medicao;EVAPORACAO DO PICHE, DIARIA(mm);INSOLACAO TOTAL, DIARIO(h);PRECIPITACAO TOTAL, DIARIO(mm);TEMPERATURA MAXIMA, DIARIA(°C);TEMPERATURA MEDIA COMPENSADA, DIARIA(°C);TEMPERATURA MINIMA, DIARIA(°C);UMIDADE RELATIVA DO AR, MEDIA DIARIA(%);UMIDADE RELATIVA DO AR, MINIMA DIARIA(%);VENTO, VELOCIDADE MEDIA DIARIA(m/s);
1988-11-15;3.3;null;0;null;null;17.2;null;null;null;
1988-11-16;1.6;null;19.3;null;null;18.2;null;null;null;
1988-11-17;1.6;null;6.3;null;null;15.4;null;null;null;
1988-11-18;2.1;null;0;null;null;13.1;null;null;null;
1988-11-19;2.7;null;0;null;null;13.3;null;null;null;
1988-11-20;3.5;null;0;null;null;17.1;null;null;null;
1988-11-21;2.3;null;0;null;null;18.2;null;null;null;
1988-11-22;1.4;null;0;null;null;17.2;null;null;null;
1988-11-23;.9;null;7.4;null;null;16.1;null;null;null;
1988-11-24;1.4;null;0;null;null;16.4;null;null;null;
1988-11-25;1.5;null;0;null;null;15.3;null;null;null;
1988-11-26;3;null;0;null;null;13.1;null;null;null;
1988-11-27;.8;null;16.4;null;null;14.4;null;null;null;
1988-11-28;1.5;null;13.3;null;null;15.2;null;null;null;
1988-11-29;2.3;null;0;null;null;14.2;null;null;null;
1988-11-30;1.2;null;5.3;null;null;14.1;null;null;null;
1988-12-01;1.2;null;null;null;null;null;null;null;null;
1988-12-02;.9;null;null;null;null;null;null;null;null;
1988-12-03;1.1;null;null;null;null;null;null;null;null;
1988-12-04;.9;null;null;null;null;null;null;null;null;
1988-12-05;1.5;null;null;null;null;null;null;null;null;
1988-12-06;1.3;null;null;null;null;null;null;null;null;
1988-12-07;.9;null;null;null;null;null;null;null;null;
1988-12-08;.7;null;null;null;null;null;null;null;null;
1988-12-09;.8;null;null;null;null;null;null;null;null;
1988-12-10;1.5;null;null;null;null;null;null;null;null;
1988-12-11;.9;null;null;null;null;null;null;null;null;
1988-12-12;.7;null;null;null;null;null;null;null;null;
1988-12-13;1.8;null;null;null;null;null;null;null;null;
1988-12-14;1.8;null;null;null;null;null;null;null;null;
1988-12-15;1.9;null;null;null;null;null;null;null;null;
1988-12-16;2;null;null;null;null;null;null;null;null;
1988-12-17;1.4;null;null;null;null;null;null;null;null;
1988-12-18;1.4;null;null;null;null;null;null;null;null;
1988-12-19;1;null;null;null;null;null;null;null;null;
1988-12-20;2.8;null;null;null;null;null;null;null;null;
1988-12-21;1.1;null;null;null;null;null;null;null;null;
1988-12-22;1.3;null;null;null;null;null;null;null;null;
1988-12-23;1.1;null;null;null;null;null;null;null;null;
1988-12-24;1.9;null;null;null;null;null;null;null;null;
1988-12-25;2;null;null;null;null;null;null;null;null;
1988-12-26;2.3;null;null;null;null;null;null;null;null;
1988-12-27;1.8;null;null;null;null;null;null;null;null;
1988-12-28;1.7;null;null;null;null;null;null;null;null;
1988-12-29;2.1;null;null;null;null;null;null;null;null;
1988-12-30;null;null;null;null;null;null;null;null;null;
1988-12-31;null;null;null;null;null;null;null;null;null;
1989-01-01;null;null;null;null;null;null;null;null;null;
1989-01-02;null;null;null;null;null;null;null;null;null;
1989-01-03;null;null;null;null;null;null;null;null;null;
1989-01-04;null;null;null;null;null;null;null;null;null;
1989-01-05;null;null;null;null;null;null;null;null;null;
1989-01-06;null;null;null;null;null;null;null;null;null;
1989-01-07;null;null;null;null;null;null;null;null;null;
1989-01-08;null;null;null;null;null;null;null;null;null;
1989-01-09;null;null;null;null;null;null;null;null;null;
1989-01-10;null;null;null;null;null;null;null;null;null;
1989-01-11;null;null;null;null;null;null;null;null;null;
1989-01-12;null;null;null;null;null;null;null;null;null;
1989-01-13;null;null;null;null;null;null;null;null;null;
1989-01-14;null;null;null;null;null;null;null;null;null;
1989-01-15;null;null;null;null;null;null;null;null;null;
1989-01-16;null;null;null;null;null;null;null;null;null;
1989-01-17;null;null;null;null;null;null;null;null;null;
1989-01-18;null;null;null;null;null;null;null;null;null;
1989-01-19;null;null;null;null;null;null;null;null;null;
1989-01-20;null;null;null;null;null;null;null;null;null;
1989-01-21;2;null;0;null;null;19.2;null;null;null;
1989-01-22;1.9;null;0;null;null;19.1;null;null;null;
1989-01-23;3.5;null;0;null;null;18.4;null;null;null;
1989-01-24;1.8;null;7.3;null;null;20.4;null;null;null;
1989-01-25;1.9;null;0;null;null;19.1;null;null;null;
1989-01-26;3.3;null;0;null;null;16.3;null;null;null;
1989-01-27;2.3;null;0;null;null;16.4;null;null;null;
1989-01-28;2.5;null;0;null;null;20.2;null;null;null;
1989-01-29;3.6;null;0;null;null;18.4;null;null;null;
1989-01-30;5.8;null;10.1;null;null;17.1;null;null;null;
1989-01-31;6.2;null;0;null;null;17.2;null;null;null;
1989-02-01;2.6;null;0;null;null;17.3;null;null;null;
1989-02-02;2.5;null;0;null;null;18.1;null;null;null;
1989-02-03;2;null;32.3;null;null;13.1;null;null;null;
1989-02-04;1.2;null;1.4;null;null;15.3;null;null;null;
1989-02-05;1.1;null;0;null;null;13.2;null;null;null;
1989-02-06;.9;null;52.1;null;null;12.1;null;null;null;
1989-02-07;1.3;null;0;null;null;14.2;null;null;null;
1989-02-08;1.3;null;35.3;null;null;14.1;null;null;null;
1989-02-09;2.4;null;0;null;null;13.4;null;null;null;
1989-02-10;1.1;null;27.2;null;null;19.3;null;null;null;
1989-02-11;2;null;0;null;null;18.4;null;null;null;
1989-02-12;1.6;null;0;null;null;19.1;null;null;null;
1989-02-13;2;null;0;null;null;18.4;null;null;null;
1989-02-14;1.1;null;8.2;null;null;18.4;null;null;null;
1989-02-15;1.1;null;0;null;null;19.1;null;null;null;
1989-02-16;1.1;null;0;null;null;19.3;null;null;null;
1989-02-17;2.4;null;0;null;null;19.2;null;null;null;
1989-02-18;2.1;null;4.1;null;null;19.1;null;null;null;
1989-02-19;2.2;null;10.4;null;null;17.1;null;null;null;
1989-02-20;2;null;0;null;null;18.3;null;null;null;
1989-02-21;2.1;null;0;null;null;19.1;null;null;null;
1989-02-22;2.1;null;0;null;null;21.2;null;null;null;
1989-02-23;2.6;null;0;null;null;20.4;null;null;null;
1989-02-24;3;null;0;null;null;20.1;null;null;null;
1989-02-25;2.7;null;0;null;null;20.2;null;null;null;
1989-02-26;2;null;0;null;null;21.4;null;null;null;
1989-02-27;2;null;10.2;null;null;20.3;null;null;null;
1989-02-28;3.2;null;0;null;null;18.3;null;null;null;
1989-03-01;1.7;null;0;null;null;17.3;null;null;null;
1989-03-02;1.2;null;11.3;null;null;14.1;null;null;null;
1989-03-03;1.3;null;0;null;null;18.3;null;null;null;
1989-03-04;1.7;null;0;null;null;18.4;null;null;null;
1989-03-05;1.8;null;0;null;null;20.2;null;null;null;
1989-03-06;1.2;null;10.3;null;null;19.3;null;null;null;
1989-03-07;.7;null;38.2;null;null;18.3;null;null;null;
1989-03-08;1.1;null;11.2;null;null;20.2;null;null;null;
1989-03-09;1.1;null;16.2;null;null;20.4;null;null;null;
1989-03-10;1.6;null;0;null;null;19.2;null;null;null;
1989-03-11;2.2;null;22.3;null;null;14.4;null;null;null;
1989-03-12;1.7;null;0;null;null;17.2;null;null;null;
1989-03-13;.7;null;4.1;null;null;20.4;null;null;null;
1989-03-14;.8;null;22.3;null;null;19.3;null;null;null;
1989-03-15;.8;null;25.2;null;null;19.2;null;null;null;
1989-03-16;1.4;null;45.2;null;null;17.3;null;null;null;
1989-03-17;1.8;null;0;null;null;18.3;null;null;null;
1989-03-18;2.8;null;0;null;null;17.2;null;null;null;
1989-03-19;2;null;0;null;null;20.1;null;null;null;
1989-03-20;1.8;null;0;null;null;18.2;null;null;null;
1989-03-21;2.3;null;0;null;null;17.3;null;null;null;
1989-03-22;2.2;null;10.3;null;null;16.2;null;null;null;
1989-03-23;1.7;null;0;null;null;18.3;null;null;null;
1989-03-24;2.3;null;0;null;null;18.4;null;null;null;
1989-03-25;2.2;null;10.2;null;null;17.3;null;null;null;
1989-03-26;3;null;0;null;null;18.3;null;null;null;
1989-03-27;2.6;null;0;null;null;17.4;null;null;null;
1989-03-28;2;null;0;null;null;18.2;null;null;null;
1989-03-29;2.3;null;0;null;null;19.3;null;null;null;
1989-03-30;2.5;null;0;null;null;17.1;null;null;null;
1989-03-31;1.5;null;0;null;null;18.4;null;null;null;
1989-04-01;1.1;null;10.2;null;null;19.2;null;null;null;
1989-04-02;2.9;null;0;null;null;18.4;null;null;null;
1989-04-03;3.1;null;0;null;null;19.3;null;null;null;
1989-04-04;1.9;null;0;null;null;20.4;null;null;null;
1989-04-05;1.6;null;8.1;null;null;20.2;null;null;null;
1989-04-06;2.7;null;0;null;null;18.1;null;null;null;
1989-04-07;2.6;null;0;null;null;18.2;null;null;null;
1989-04-08;2;null;0;null;null;17.3;null;null;null;
1989-04-09;2.3;null;0;null;null;17.1;null;null;null;
1989-04-10;1.9;null;0;null;null;18.1;null;null;null;
1989-04-11;2.6;null;0;null;null;19.3;null;null;null;
1989-04-12;2.3;null;0;null;null;19.4;null;null;null;
1989-04-13;2.9;null;0;null;null;19.1;null;null;null;
1989-04-14;1.8;null;10.2;null;null;18.4;null;null;null;
1989-04-15;2.1;null;0;null;null;17.3;null;null;null;
1989-04-16;1.2;null;10.4;null;null;17.3;null;null;null;
1989-04-17;1.1;null;9.3;null;null;17.4;null;null;null;
1989-04-18;1.4;null;0;null;null;17.2;null;null;null;
1989-04-19;1.8;null;0;null;null;17.1;null;null;null;
1989-04-20;1.7;null;0;null;null;17.3;null;null;null;
1989-04-21;2.1;null;0;null;null;13.2;null;null;null;
1989-04-22;2.1;null;0;null;null;17.3;null;null;null;
1989-04-23;1.7;null;0;null;null;16.2;null;null;null;
1989-04-24;1.5;null;0;null;null;14.1;null;null;null;
1989-04-25;1.3;null;4.2;null;null;16.4;null;null;null;
1989-04-26;.9;null;12.3;null;null;16.3;null;null;null;
1989-04-27;1.2;null;4.3;null;null;15.2;null;null;null;
1989-04-28;1.8;null;0;null;null;16.2;null;null;null;
1989-04-29;2.2;null;0;null;null;16.1;null;null;null;
1989-04-30;2.1;null;0;null;null;17.2;null;null;null;
1989-05-01;2.1;null;0;null;null;16.3;null;null;null;
1989-05-02;1.6;null;0;null;null;14.3;null;null;null;
1989-05-03;1.2;null;0;null;null;19.1;null;null;null;
1989-05-04;2;null;0;null;null;18.1;null;null;null;
1989-05-05;1.8;null;0;null;null;20.1;null;null;null;
1989-05-06;1.7;null;0;null;null;19.4;null;null;null;
1989-05-07;.5;null;23.3;null;null;15.1;null;null;null;
1989-05-08;3.4;null;0;null;null;15.3;null;null;null;
1989-05-09;1.9;null;0;null;null;11.3;null;null;null;
1989-05-10;2;null;0;null;null;13.2;null;null;null;
1989-05-11;1.5;null;0;null;null;13.4;null;null;null;
1989-05-12;1;null;4.1;null;null;15.1;null;null;null;
1989-05-13;1.3;null;13.3;null;null;15.4;null;null;null;
1989-05-14;1.4;null;0;null;null;14.2;null;null;null;
1989-05-15;1.6;null;0;null;null;15.1;null;null;null;
1989-05-16;1.7;null;0;null;null;12.1;null;null;null;
1989-05-17;1.4;null;0;null;null;13.1;null;null;null;
1989-05-18;1;null;21.2;null;null;16.1;null;null;null;
1989-05-19;1.8;null;0;null;null;15.3;null;null;null;
1989-05-20;1.6;null;0;null;null;12.1;null;null;null;
1989-05-21;1.8;null;0;null;null;14.2;null;null;null;
1989-05-22;1.5;null;0;null;null;15.3;null;null;null;
1989-05-23;1.5;null;0;null;null;16.1;null;null;null;
1989-05-24;3;null;0;null;null;12.1;null;null;null;
1989-05-25;2;null;0;null;null;13.2;null;null;null;
1989-05-26;1.4;null;0;null;null;15.1;null;null;null;
1989-05-27;1.7;null;0;null;null;10.1;null;null;null;
1989-05-28;2.2;null;0;null;null;10.1;null;null;null;
1989-05-29;1.6;null;9.4;null;null;10;null;null;null;
1989-05-30;2;null;0;null;null;10.4;null;null;null;
1989-05-31;1.3;null;10.3;null;null;8.4;null;null;null;
1989-06-01;1.5;null;0;null;null;14.1;null;null;null;
1989-06-02;1.1;null;10.2;null;null;13.1;null;null;null;
1989-06-03;1.2;null;0;null;null;12.2;null;null;null;
1989-06-04;1.6;null;0;null;null;12.1;null;null;null;
1989-06-05;1.6;null;0;null;null;13.1;null;null;null;
1989-06-06;1.4;null;0;null;null;12.3;null;null;null;
1989-06-07;1.4;null;0;null;null;12.4;null;null;null;
1989-06-08;1.6;null;0;null;null;15.1;null;null;null;
1989-06-09;2.5;null;0;null;null;15.2;null;null;null;
1989-06-10;1.2;null;0;null;null;15.4;null;null;null;
1989-06-11;.9;null;0;null;null;16.3;null;null;null;
1989-06-12;.8;null;40.3;null;null;13.1;null;null;null;
1989-06-13;1.7;null;0;null;null;11.4;null;null;null;
1989-06-14;2.1;null;0;null;null;8.2;null;null;null;
1989-06-15;1.7;null;0;null;null;10.1;null;null;null;
1989-06-16;1.3;null;0;null;null;12.1;null;null;null;
1989-06-17;1.8;null;0;null;null;13.2;null;null;null;
1989-06-18;.6;null;6.1;null;null;14.1;null;null;null;
1989-06-19;1.3;null;0;null;null;15.1;null;null;null;
1989-06-20;2.1;null;0;null;null;14.2;null;null;null;
1989-06-21;.8;null;.4;null;null;15.2;null;null;null;
1989-06-22;.9;null;0;null;null;15.1;null;null;null;
1989-06-23;1;null;0;null;null;13.4;null;null;null;
1989-06-24;1.1;null;0;null;null;13.1;null;null;null;
1989-06-25;.6;null;27.1;null;null;14.3;null;null;null;
1989-06-26;1;null;0;null;null;13.2;null;null;null;
1989-06-27;.9;null;4.1;null;null;12.2;null;null;null;
1989-06-28;1.4;null;0;null;null;13.1;null;null;null;
1989-06-29;2.3;null;0;null;null;15.1;null;null;null;
1989-06-30;1.3;null;0;null;null;15.3;null;null;null;
1989-07-01;.9;null;0;null;null;17.2;null;null;null;
1989-07-02;.8;null;0;null;null;14.1;null;null;null;
1989-07-03;1.4;null;0;null;null;13.4;null;null;null;
1989-07-04;1;null;4.3;null;null;16.3;null;null;null;
1989-07-05;1.1;null;0;null;null;13.3;null;null;null;
1989-07-06;1.4;null;0;null;null;13.4;null;null;null;
1989-07-07;.6;null;9.1;null;null;11.1;null;null;null;
1989-07-08;.7;null;7.3;null;null;11.3;null;null;null;
1989-07-09;1;null;0;null;null;7.3;null;null;null;
1989-07-10;1.6;null;0;null;null;8.4;null;null;null;
1989-07-11;1.4;null;0;null;null;8.4;null;null;null;
1989-07-12;.8;null;0;null;null;10.2;null;null;null;
1989-07-13;1.5;null;0;null;null;9.1;null;null;null;
1989-07-14;1.7;null;0;null;null;9.2;null;null;null;
1989-07-15;1.7;null;0;null;null;10.1;null;null;null;
1989-07-16;1.2;null;0;null;null;8.4;null;null;null;
1989-07-17;2;null;0;null;null;10.1;null;null;null;
1989-07-18;1.8;null;0;null;null;8.9;null;null;null;
1989-07-19;1.6;null;0;null;null;10.1;null;null;null;
1989-07-20;2.2;null;20.3;null;null;8.1;null;null;null;
1989-07-21;1.6;null;0;null;null;8.4;null;null;null;
1989-07-22;2.2;null;0;null;null;9.4;null;null;null;
1989-07-23;2.5;null;0;null;null;10.3;null;null;null;
1989-07-24;2.7;null;0;null;null;12.1;null;null;null;
1989-07-25;2.7;null;0;null;null;12.1;null;null;null;
1989-07-26;2.4;null;0;null;null;13.2;null;null;null;
1989-07-27;2.3;null;0;null;null;17.1;null;null;null;
1989-07-28;2.1;null;0;null;null;16.1;null;null;null;
1989-07-29;1.5;null;21.1;null;null;14.3;null;null;null;
1989-07-30;1.7;null;0;null;null;16.1;null;null;null;
1989-07-31;1.3;null;22.3;null;null;16.4;null;null;null;
1989-08-01;.7;null;0;19.1;null;14.2;null;null;null;
1989-08-02;1.7;null;0;20.4;null;11.3;null;null;null;
1989-08-03;2.9;null;0;21.3;null;11.3;null;null;null;
1989-08-04;1.6;null;0;22.1;null;10.2;null;null;null;
1989-08-05;2.2;null;0;24.3;null;10.4;null;null;null;
1989-08-06;1.3;null;19.4;24.3;null;14.4;null;null;null;
1989-08-07;1.1;null;0;20.2;null;13.2;null;null;null;
1989-08-08;1.4;null;0;23.1;null;12.3;null;null;null;
1989-08-09;1.2;null;0;23.3;null;12.3;null;null;null;
1989-08-10;2.2;null;0;24.4;null;12.1;null;null;null;
1989-08-11;2.3;null;0;21.2;null;16.1;null;null;null;
1989-08-12;1.5;null;0;19.1;null;14.4;null;null;null;
1989-08-13;2.1;null;0;20.2;null;12.4;null;null;null;
1989-08-14;1.8;null;0;19.3;null;10.3;null;null;null;
1989-08-15;1.4;null;0;20.3;null;11.3;null;null;null;
1989-08-16;1;null;20.2;23.1;null;12.1;null;null;null;
1989-08-17;1.8;null;0;24.3;null;15.3;null;null;null;
1989-08-18;1.8;null;0;24.4;null;14.2;null;null;null;
1989-08-19;1.4;null;0;22.3;null;14.3;null;null;null;
1989-08-20;3.1;null;0;23.4;null;12.3;null;null;null;
1989-08-21;2.6;null;0;26.4;null;15.1;null;null;null;
1989-08-22;2.6;null;0;27.3;null;15.4;null;null;null;
1989-08-23;3.1;null;0;28.3;null;18.3;null;null;null;
1989-08-24;3.1;null;0;27.4;null;18.4;null;null;null;
1989-08-25;1.8;null;0;26.4;null;17.4;null;null;null;
1989-08-26;1.6;null;10.2;23.4;null;16.3;null;null;null;
1989-08-27;1.2;null;8.2;25.3;null;16.4;null;null;null;
1989-08-28;1.5;null;0;25.2;null;14.3;null;null;null;
1989-08-29;.8;null;9.3;16.2;null;12.3;null;null;null;
1989-08-30;1.3;null;0;16.2;null;16.4;null;null;null;
1989-08-31;1.5;null;0;23.4;null;15.3;null;null;null;
1989-09-01;2.5;null;0;26.3;null;16.1;null;null;null;
1989-09-02;1.2;null;12.2;22.3;null;15.1;null;null;null;
1989-09-03;1.6;null;0;23.1;null;8.4;null;null;null;
1989-09-04;2.4;null;0;22.1;null;12.1;null;null;null;
1989-09-05;1.5;null;0;21.2;null;13.1;null;null;null;
1989-09-06;1.6;null;0;22.1;null;12.2;null;null;null;
1989-09-07;3;null;0;28.1;null;15.3;null;null;null;
1989-09-08;1.1;null;4.2;21.4;null;17.2;null;null;null;
1989-09-09;1.1;null;0;25.1;null;17.1;null;null;null;
1989-09-10;2.1;null;0;29.1;null;19.1;null;null;null;
1989-09-11;2.1;null;0;29.1;null;19.1;null;null;null;
1989-09-12;3.5;null;0;29.1;null;17.1;null;null;null;
1989-09-13;3;null;0;31.1;null;19.1;null;null;null;
1989-09-14;2.5;null;0;30.4;null;19.4;null;null;null;
1989-09-15;1.3;null;3.1;25.4;null;19.2;null;null;null;
1989-09-16;1.6;null;0;29.2;null;20.3;null;null;null;
1989-09-17;.9;null;27.3;22.4;null;15.3;null;null;null;
1989-09-18;2;null;0;22.2;null;12.3;null;null;null;
1989-09-19;2.6;null;0;21.2;null;8.4;null;null;null;
1989-09-20;1.8;null;0;19.4;null;13.1;null;null;null;
1989-09-21;1.5;null;0;20.1;null;11.3;null;null;null;
1989-09-22;1.6;null;0;22.1;null;14.2;null;null;null;
1989-09-23;1.3;null;0;25.1;null;15.1;null;null;null;
1989-09-24;2.4;null;0;26.4;null;14.3;null;null;null;
1989-09-25;3.3;null;0;29.4;null;16.3;null;null;null;
1989-09-26;2.4;null;0;29.3;null;15.4;null;null;null;
1989-09-27;.4;null;15.4;16.1;null;12.4;null;null;null;
1989-09-28;.6;null;13.2;20.2;null;13.4;null;null;null;
1989-09-29;1.3;null;10.3;22.2;null;16.1;null;null;null;
1989-09-30;1.2;null;15.1;20.2;null;12.1;null;null;null;
1989-10-01;1.3;null;0;21.1;null;12.3;null;null;null;
1989-10-02;1.2;null;0;20.2;null;14.1;null;null;null;
1989-10-03;1.4;null;0;24.3;null;15.4;null;null;null;
1989-10-04;2;null;0;24.3;null;16.3;null;null;null;
1989-10-05;.4;null;18.4;19.2;null;16.3;null;null;null;
1989-10-06;1.1;null;0;19.1;null;14.3;null;null;null;
1989-10-07;1.1;null;0;21.1;null;14.3;null;null;null;
1989-10-08;1;null;0;22.2;null;16.3;null;null;null;
1989-10-09;1.4;null;0;23.1;null;16.3;null;null;null;
1989-10-10;1.3;null;0;22.1;null;16.1;null;null;null;
1989-10-11;1.3;null;0;23.2;null;16.2;null;null;null;
1989-10-12;.9;null;28.2;25.3;null;17.4;null;null;null;
1989-10-13;1.3;null;0;22.1;null;16.1;null;null;null;
1989-10-14;1.3;null;0;23.2;null;16.3;null;null;null;
1989-10-15;2.1;null;0;20.2;null;11.1;null;null;null;
1989-10-16;1.1;null;0;21.2;null;12.1;null;null;null;
1989-10-17;.9;null;0;22.1;null;16.1;null;null;null;
1989-10-18;1.3;null;0;24.1;null;14.3;null;null;null;
1989-10-19;2.5;null;0;22.2;null;13.2;null;null;null;
1989-10-20;1.9;null;0;20.1;null;10.2;null;null;null;
1989-10-21;1.2;null;0;22.1;null;11.2;null;null;null;
1989-10-22;.4;null;48.2;24.3;null;15.1;null;null;null;
1989-10-23;1.1;null;0;22.3;null;15.3;null;null;null;
1989-10-24;1.2;null;19.4;22.4;null;14.4;null;null;null;
1989-10-25;2.3;null;0;26.1;null;14.3;null;null;null;
1989-10-26;1.7;null;0;27.2;null;16.3;null;null;null;
1989-10-27;2.9;null;0;27.4;null;17.1;null;null;null;
1989-10-28;1.7;null;22.2;28.4;null;16.1;null;null;null;
1989-10-29;1.4;null;0;21.4;null;14.3;null;null;null;
1989-10-30;1.7;null;0;26.2;null;15.3;null;null;null;
1989-10-31;1.5;null;0;26.1;null;15.2;null;null;null;
1989-11-01;2.5;null;56.1;28.4;null;16.1;null;null;null;
1989-11-02;2.8;null;0;23.4;null;18.4;null;null;null;
1989-11-03;1.7;null;0;22.3;null;14.2;null;null;null;
1989-11-04;2.1;null;16.3;26.3;null;18.2;null;null;null;
1989-11-05;2.5;null;0;27.4;null;19.4;null;null;null;
1989-11-06;3;null;20.3;23.1;null;12.3;null;null;null;
1989-11-07;2.4;null;0;23.4;null;12.4;null;null;null;
1989-11-08;2.1;null;0;26.3;null;15.3;null;null;null;
1989-11-09;2.2;null;0;27.1;null;15.4;null;null;null;
1989-11-10;1.4;null;16.2;23.1;null;18.1;null;null;null;
1989-11-11;1;null;6.1;24.1;null;18.2;null;null;null;
1989-11-12;1.1;null;24.2;24.3;null;20.1;null;null;null;
1989-11-13;.8;null;22.1;23.2;null;18.1;null;null;null;
1989-11-14;.8;null;30.2;25.3;null;18.2;null;null;null;
1989-11-15;2.2;null;2.2;24.2;null;15.1;null;null;null;
1989-11-16;1.8;null;0;27.3;null;14.4;null;null;null;
1989-11-17;2;null;0;26.4;null;15.2;null;null;null;
1989-11-18;1.6;null;0;27.4;null;19.1;null;null;null;
1989-11-19;1.2;null;6.2;24.4;null;16.4;null;null;null;
1989-11-20;1.7;null;0;25.3;null;18.4;null;null;null;
1989-11-21;2.7;null;0;27.3;null;20.1;null;null;null;
1989-11-22;2.6;null;15.2;29.2;null;20.2;null;null;null;
1989-11-23;3;null;0;28.3;null;19.2;null;null;null;
1989-11-24;1.5;null;3.4;29.1;null;23.2;null;null;null;
1989-11-25;2.4;null;0;29.1;null;19.4;null;null;null;
1989-11-26;2.5;null;0;28.2;null;14.4;null;null;null;
1989-11-27;2.9;null;0;28.4;null;15.4;null;null;null;
1989-11-28;2;null;10.2;27.4;null;19.3;null;null;null;
1989-11-29;.8;null;7.2;21.3;null;18.2;null;null;null;
1989-11-30;1.1;null;10.2;20.2;null;17.1;null;null;null;
1989-12-01;1.9;null;0;26.2;null;14.2;null;null;null;
1989-12-02;.6;null;24.2;24.3;null;16.4;null;null;null;
1989-12-03;2.9;null;3.2;24.4;null;14.4;null;null;null;
1989-12-04;2.5;null;0;27.2;null;13.4;null;null;null;
1989-12-05;2;null;0;26.4;null;17.4;null;null;null;
1989-12-06;1.6;null;0;27.1;null;18.4;null;null;null;
1989-12-07;2.1;null;0;29.2;null;19.1;null;null;null;
1989-12-08;3.9;null;0;29.4;null;16.3;null;null;null;
1989-12-09;1.3;null;0;29.3;null;15.4;null;null;null;
1989-12-10;1.2;null;0;28.1;null;13.4;null;null;null;
1989-12-11;2.3;null;16.4;28.1;null;20.3;null;null;null;
1989-12-12;1.4;null;16.3;26.2;null;19.3;null;null;null;
1989-12-13;2;null;0;25.4;null;18.2;null;null;null;
1989-12-14;1.8;null;0;27.2;null;20.1;null;null;null;
1989-12-15;1.4;null;15.1;28.4;null;20.2;null;null;null;
1989-12-16;1;null;10.1;23.1;null;19.1;null;null;null;
1989-12-17;3.5;null;0;25.3;null;19.3;null;null;null;
1989-12-18;3.3;null;0;26.4;null;19.1;null;null;null;
1989-12-19;2.6;null;0;25.2;null;18.1;null;null;null;
1989-12-20;1.6;null;39.2;26.2;null;18.3;null;null;null;
1989-12-21;.9;null;76.4;23.3;null;17.1;null;null;null;
1989-12-22;1.6;null;0;27.4;null;17.4;null;null;null;
1989-12-23;3.8;null;0;29.1;null;14.4;null;null;null;
1989-12-24;3.1;null;0;27.1;null;15.4;null;null;null;
1989-12-25;1.5;null;0;26.2;null;16.1;null;null;null;
1989-12-26;2.5;null;0;27.2;null;15.4;null;null;null;
1989-12-27;1.4;null;4.4;27.2;null;18.2;null;null;null;
1989-12-28;2.2;null;0;26.3;null;18.2;null;null;null;
1989-12-29;2.3;null;0;26.3;null;17.1;null;null;null;
1989-12-30;2.9;null;0;27.2;null;18.1;null;null;null;
1989-12-31;3.7;null;0;27.4;null;19.4;null;null;null;
1990-01-01;null;null;null;null;null;null;null;null;null;
1990-01-02;4.1;null;null;null;null;null;null;null;null;
1990-01-03;3.2;null;null;null;null;null;null;null;null;
1990-01-04;4.2;null;null;null;null;null;null;null;null;
1990-01-05;4.6;null;null;null;null;null;null;null;null;
1990-01-06;2.9;null;null;null;null;null;null;null;null;
1990-01-07;3.4;null;null;null;null;null;null;null;null;
1990-01-08;3;null;null;null;null;null;null;null;null;
1990-01-09;2.6;null;null;null;null;null;null;null;null;
1990-01-10;3.5;null;null;null;null;null;null;null;null;
1990-01-11;3.4;null;null;null;null;null;null;null;null;
1990-01-12;null;null;null;null;null;null;null;null;null;
1990-01-13;null;null;null;null;null;null;null;null;null;
1990-01-14;null;null;null;null;null;null;null;null;null;
1990-01-15;null;null;null;null;null;null;null;null;null;
1990-01-16;null;null;null;null;null;null;null;null;null;
1990-01-17;null;null;null;null;null;null;null;null;null;
1990-01-18;null;null;null;null;null;null;null;null;null;
1990-01-19;null;null;null;null;null;null;null;null;null;
1990-01-20;null;null;null;null;null;null;null;null;null;
1990-01-21;3.1;null;0;32.4;null;16.4;null;null;null;
1990-01-22;4.1;null;0;33.3;null;20.2;null;null;null;
1990-01-23;3.2;null;19.4;33.2;null;19.4;null;null;null;
1990-01-24;4.2;null;0;32.3;null;20.4;null;null;null;
1990-01-25;4.6;null;0;35.2;null;20.3;null;null;null;
1990-01-26;2.9;null;58.2;32.2;null;19.4;null;null;null;
1990-01-27;3.4;null;0;31.1;null;18.2;null;null;null;
1990-01-28;3;null;0;29.1;null;17.2;null;null;null;
1990-01-29;2.6;null;0;30.1;null;17.2;null;null;null;
1990-01-30;3.5;null;0;31.4;null;17.2;null;null;null;
1990-01-31;3.4;null;0;31.4;null;17.4;null;null;null;
1990-02-01;4.1;null;0;32.1;null;19.1;null;null;null;
1990-02-02;4.8;null;0;30.2;null;17.4;null;null;null;
1990-02-03;3.2;null;12.4;29.4;null;16.3;null;null;null;
1990-02-04;3.5;null;0;29.3;null;17.4;null;null;null;
1990-02-05;1.6;null;16.1;29.4;null;17.2;null;null;null;
